## Station Listing
## Station Lines are identified by a line with 
## "Line" LineName CentrePos CoastPnt
## Station positions are identified by a line with 
## Longitude Latitude DistFromCoast Depth StationNumber StationLabel
# Line GG 	13.4535/-19.8348	13.022/-19.9506
16.1052	-31.6047	166.8	  451	 9	R9 
15.9162	-31.6480	185.3	  544	10	R10
15.7270	-31.6911	203.9	  788	11	R11
15.5376	-31.7338	222.4	 1298	12	R12
15.3481	-31.7763	240.9	 1615	13	R13
15.1584	-31.8185	259.5	 1864	14	R14
14.9685	-31.8604	278.0	 2289	15	R15
14.7784	-31.9021	296.5	 2560	16	R16
14.5882	-31.9435	315.1	 2747	17	R17
14.3978	-31.9845	333.6	 3041	18	R18
14.2073	-32.0253	352.1	 3245	19	R19
14.0165	-32.0658	370.6	 3370	20	R20
13.8256	-32.1061	389.2	 3393	21	R21
# Line S 	17.4693/-31.8041	18.1476/-31.6367
17.9593	-31.6825	 18.5	  107	 1	S1 
17.7709	-31.7280	 37.1	  145	 2	S2 
17.5822	-31.7733	 55.6	  181	 3	S3 
17.3934	-31.8182	 74.1	  196	 4	S4 
17.2044	-31.8629	 92.7	  200	 5	S5 
17.0152	-31.9073	111.2	  193	 6	S6 
16.8259	-31.9515	129.7	  204	 7	S7 
16.6363	-31.9953	148.3	  255	 8	S8 
16.4466	-32.0389	166.8	  376	 9	S9 
16.2567	-32.0822	185.3	  499	10	S10
16.0666	-32.1252	203.9	  869	11	S11
15.8763	-32.1679	222.4	 1304	12	S12
15.6859	-32.2103	240.9	 1781	13	S13
15.4952	-32.2525	259.5	 2355	14	S14
15.3044	-32.2943	278.0	 2738	15	S15
15.1134	-32.3359	296.5	 2927	16	S16
14.9223	-32.3772	315.1	 3035	17	S17
14.7310	-32.4182	333.6	 3203	18	S18
14.5395	-32.4589	352.1	 3304	19	S19
14.3478	-32.4993	370.6	 3500	20	S20
14.1560	-32.5394	389.2	 3691	21	S21
